cliente_id,ingreso_mensual,score_riesgo,monto_solicitado,plazo_meses,tasa_ofrecida,tasa_mercado_referencia,costo_fondeo,acepto,default
18917,3952.23,0.2203,4800.0,60,0.12,0.18635,0.0425,1,0.0
18918,2531.4,0.717,15200.0,24,0.1918,0.18635,0.0425,0,
18919,969.54,0.8703,3700.0,60,0.221,0.18635,0.0425,0,
18920,1864.89,0.7115,3100.0,18,0.1874,0.18635,0.0425,0,
18921,1799.22,0.4703,2200.0,36,0.1565,0.18635,0.0425,0,
18922,1753.89,0.6449,8200.0,48,0.18,0.18635,0.0425,1,0.0
18923,2625.38,0.337,23800.0,18,0.1513,0.18635,0.0425,0,
18924,2814.47,0.153,15700.0,36,0.1318,0.18635,0.0425,1,0.0
18925,2636.11,0.1147,14100.0,18,0.12,0.18635,0.0425,1,0.0
18926,2388.69,0.3452,12700.0,18,0.1273,0.18635,0.0425,1,0.0
18927,2075.7,0.2435,4000.0,18,0.1642,0.18635,0.0425,1,0.0
18928,930.0,0.863,2000.0,24,0.2334,0.18635,0.0425,1,1.0
18929,3047.02,0.6675,8800.0,24,0.1976,0.18635,0.0425,1,0.0
18930,2595.06,0.6582,5200.0,60,0.1988,0.18635,0.0425,0,
18931,1146.54,0.8042,2400.0,60,0.2526,0.18635,0.0425,0,
18932,2312.66,0.2546,16000.0,24,0.12,0.18635,0.0425,1,0.0
18933,2835.17,0.3729,23500.0,48,0.1812,0.18635,0.0425,0,
18934,3789.69,0.0747,3800.0,48,0.12,0.18635,0.0425,1,1.0
18935,2626.84,0.0846,2400.0,24,0.12,0.18635,0.0425,1,0.0
18936,2365.87,0.6367,16700.0,18,0.218,0.18635,0.0425,0,
18937,3346.15,0.0395,20300.0,48,0.1293,0.18635,0.0425,1,0.0
18938,1670.01,0.886,6800.0,24,0.2814,0.18635,0.0425,1,0.0
18939,2487.49,0.0926,32900.0,12,0.12,0.18635,0.0425,1,0.0
18940,1402.7,0.6944,11500.0,24,0.1955,0.18635,0.0425,1,0.0
18941,3663.75,0.2638,23500.0,36,0.12,0.18635,0.0425,0,
18942,930.0,0.8417,3900.0,24,0.2568,0.18635,0.0425,0,
18943,3113.36,0.472,5400.0,24,0.1831,0.18635,0.0425,0,
18944,1998.97,0.187,17500.0,18,0.12,0.18635,0.0425,0,
18945,3380.87,0.4023,7100.0,18,0.1451,0.18635,0.0425,0,
18946,1284.01,0.8235,7300.0,36,0.2595,0.18635,0.0425,0,
18947,2080.71,0.7902,21000.0,36,0.2469,0.18635,0.0425,0,
18948,2047.12,0.6709,4500.0,48,0.2148,0.18635,0.0425,1,0.0
18949,2517.85,0.5598,9200.0,24,0.1706,0.18635,0.0425,1,0.0
18950,1107.3,0.8868,3500.0,24,0.259,0.18635,0.0425,0,
18951,2816.8,0.3721,11900.0,24,0.1385,0.18635,0.0425,1,1.0
18952,930.0,0.9415,7200.0,24,0.2607,0.18635,0.0425,0,
18953,1366.82,0.3204,2700.0,60,0.1412,0.18635,0.0425,1,0.0
18954,930.0,0.8601,3100.0,12,0.2566,0.18635,0.0425,0,
18955,3133.25,0.2142,4100.0,36,0.12,0.18635,0.0425,1,0.0
18956,2471.17,0.2173,13000.0,24,0.137,0.18635,0.0425,0,
18957,2548.98,0.0751,8200.0,60,0.12,0.18635,0.0425,1,0.0
18958,4480.41,0.0693,4700.0,12,0.12,0.18635,0.0425,1,0.0
18959,1661.33,0.6625,8600.0,36,0.213,0.18635,0.0425,1,0.0
18960,2775.51,0.6,17200.0,24,0.167,0.18635,0.0425,0,
18961,2053.25,0.4102,6900.0,12,0.174,0.18635,0.0425,1,0.0
18962,1887.01,0.2876,13500.0,24,0.12,0.18635,0.0425,1,0.0
18963,4085.13,0.1634,13900.0,24,0.12,0.18635,0.0425,1,0.0
18964,6279.19,0.0778,17600.0,36,0.1277,0.18635,0.0425,1,0.0
18965,1558.24,0.5865,2900.0,36,0.1956,0.18635,0.0425,1,0.0
18966,3142.82,0.7186,57500.0,36,0.2116,0.18635,0.0425,0,
18967,2362.61,0.3845,13500.0,36,0.1402,0.18635,0.0425,1,0.0
18968,2378.38,0.2553,12100.0,36,0.1274,0.18635,0.0425,1,0.0
18969,2270.22,0.4518,10300.0,36,0.1484,0.18635,0.0425,1,0.0
18970,1645.62,0.337,11700.0,36,0.12,0.18635,0.0425,1,0.0
18971,930.0,0.6239,8500.0,36,0.1747,0.18635,0.0425,1,0.0
18972,4636.15,0.2215,23400.0,48,0.12,0.18635,0.0425,1,0.0
18973,1346.59,0.6065,9900.0,12,0.2093,0.18635,0.0425,0,
18974,1731.29,0.5734,14400.0,60,0.2001,0.18635,0.0425,1,0.0
18975,1751.82,0.9123,15300.0,48,0.268,0.18635,0.0425,1,0.0
18976,1281.69,0.7625,5200.0,36,0.2073,0.18635,0.0425,0,
18977,2261.5,0.69,7900.0,48,0.215,0.18635,0.0425,0,
18978,1931.39,0.4929,7900.0,12,0.1847,0.18635,0.0425,0,
18979,1330.41,0.5541,6400.0,36,0.1976,0.18635,0.0425,0,
18980,2150.29,0.5235,12000.0,24,0.1664,0.18635,0.0425,1,0.0
18981,1943.49,0.7295,2200.0,36,0.2309,0.18635,0.0425,0,
18982,3311.2,0.218,23900.0,24,0.12,0.18635,0.0425,1,0.0
18983,941.34,0.3087,2300.0,36,0.1274,0.18635,0.0425,1,0.0
18984,1266.44,0.96,10500.0,36,0.2432,0.18635,0.0425,0,
18985,2959.44,0.2617,6900.0,12,0.1202,0.18635,0.0425,1,0.0
18986,1388.28,0.7946,6400.0,36,0.2186,0.18635,0.0425,0,
18987,1199.45,0.8245,4400.0,24,0.2173,0.18635,0.0425,0,
18988,1426.88,0.7017,2000.0,48,0.2061,0.18635,0.0425,1,1.0
18989,1871.65,0.6263,4800.0,36,0.189,0.18635,0.0425,0,
18990,1875.59,0.3932,18100.0,60,0.1958,0.18635,0.0425,1,0.0
18991,1761.89,0.6325,4900.0,36,0.2169,0.18635,0.0425,0,
18992,1119.03,0.9686,3000.0,18,0.2534,0.18635,0.0425,0,
18993,3039.03,0.1052,29400.0,24,0.12,0.18635,0.0425,1,0.0
18994,4129.76,0.0664,23500.0,60,0.12,0.18635,0.0425,1,0.0
18995,930.0,0.9064,2300.0,18,0.2268,0.18635,0.0425,0,
18996,930.0,0.8339,3700.0,36,0.241,0.18635,0.0425,0,
18997,3451.85,0.0871,42500.0,36,0.12,0.18635,0.0425,1,0.0
18998,4726.97,0.0554,41200.0,18,0.12,0.18635,0.0425,1,0.0
18999,930.0,0.5759,2600.0,18,0.1516,0.18635,0.0425,0,
19000,3111.12,0.2167,14500.0,36,0.12,0.18635,0.0425,0,
19001,4908.84,0.0658,19000.0,36,0.12,0.18635,0.0425,1,0.0
19002,1227.03,0.4167,4800.0,12,0.1573,0.18635,0.0425,1,0.0
19003,4752.92,0.1868,20900.0,36,0.12,0.18635,0.0425,1,0.0
19004,1793.4,0.4558,2500.0,12,0.1848,0.18635,0.0425,0,
19005,2356.75,0.8615,5100.0,36,0.246,0.18635,0.0425,1,0.0
19006,1328.42,0.9229,10100.0,18,0.2333,0.18635,0.0425,0,
19007,3448.35,0.1638,27600.0,36,0.12,0.18635,0.0425,1,0.0
19008,3144.1,0.17,14100.0,36,0.1238,0.18635,0.0425,1,0.0
19009,5150.98,0.1682,18400.0,24,0.12,0.18635,0.0425,1,0.0
19010,4400.19,0.2605,16400.0,24,0.1459,0.18635,0.0425,0,
19011,1969.42,0.6034,18800.0,36,0.2161,0.18635,0.0425,1,0.0
19012,11094.49,0.0216,80000.0,48,0.12,0.18635,0.0425,1,0.0
19013,4186.41,0.6836,36600.0,36,0.208,0.18635,0.0425,1,0.0
19014,2671.22,0.259,12900.0,24,0.1296,0.18635,0.0425,1,0.0
19015,1138.69,0.7684,4100.0,24,0.2075,0.18635,0.0425,0,
19016,930.0,0.8047,5800.0,36,0.216,0.18635,0.0425,0,
19017,930.0,0.8565,3000.0,36,0.2729,0.18635,0.0425,0,
19018,1179.49,0.9269,5400.0,60,0.247,0.18635,0.0425,0,
19019,4248.41,0.3831,19000.0,36,0.1411,0.18635,0.0425,1,0.0
19020,2593.24,0.1144,10800.0,24,0.12,0.18635,0.0425,0,
19021,1408.73,0.8054,4000.0,60,0.1943,0.18635,0.0425,0,
19022,1835.78,0.3557,9400.0,60,0.1318,0.18635,0.0425,0,
19023,1715.82,0.8085,5700.0,24,0.2244,0.18635,0.0425,1,1.0
19024,3084.69,0.2937,3300.0,36,0.1319,0.18635,0.0425,1,0.0
19025,1215.93,0.8224,2000.0,12,0.2486,0.18635,0.0425,1,1.0
19026,2403.0,0.4818,9100.0,60,0.1672,0.18635,0.0425,0,
19027,2337.81,0.5096,5100.0,48,0.1749,0.18635,0.0425,0,
19028,1236.28,0.4043,4700.0,24,0.1241,0.18635,0.0425,1,0.0
19029,4774.94,0.0229,7400.0,12,0.12,0.18635,0.0425,1,0.0
19030,1680.2,0.5411,13200.0,18,0.1756,0.18635,0.0425,0,
19031,1141.47,0.8374,3900.0,48,0.2222,0.18635,0.0425,1,0.0
19032,3176.39,0.5925,17500.0,36,0.1854,0.18635,0.0425,0,
19033,2040.17,0.8001,16900.0,24,0.2411,0.18635,0.0425,1,1.0
19034,2482.56,0.1325,19200.0,48,0.12,0.18635,0.0425,1,0.0
19035,1026.23,0.9489,5200.0,36,0.2898,0.18635,0.0425,0,
19036,3105.91,0.3854,25300.0,48,0.161,0.18635,0.0425,0,
19037,6602.52,0.0648,13400.0,48,0.12,0.18635,0.0425,1,0.0
19038,982.71,0.9844,2800.0,24,0.2762,0.18635,0.0425,0,
19039,2409.03,0.7079,29100.0,36,0.2021,0.18635,0.0425,0,
19040,1280.62,0.9105,6500.0,24,0.2423,0.18635,0.0425,0,
19041,8795.44,0.0787,49800.0,36,0.12,0.18635,0.0425,1,0.0
19042,3936.16,0.1583,15000.0,24,0.12,0.18635,0.0425,1,0.0
19043,2314.62,0.2128,8100.0,24,0.12,0.18635,0.0425,0,
19044,1001.95,0.8973,2900.0,48,0.2178,0.18635,0.0425,0,
19045,1145.72,0.8429,6900.0,48,0.255,0.18635,0.0425,0,
19046,2994.06,0.3297,17400.0,60,0.1333,0.18635,0.0425,1,0.0
19047,930.0,0.9219,5800.0,18,0.2453,0.18635,0.0425,1,0.0
19048,946.19,0.77,4600.0,24,0.212,0.18635,0.0425,0,
19049,1989.15,0.3999,4600.0,48,0.12,0.18635,0.0425,1,0.0
19050,2131.43,0.9319,5400.0,48,0.2683,0.18635,0.0425,0,
19051,2443.78,0.262,7900.0,24,0.1353,0.18635,0.0425,1,0.0
19052,1551.29,0.6095,12400.0,24,0.1695,0.18635,0.0425,0,
19053,3297.11,0.2153,17500.0,36,0.1254,0.18635,0.0425,1,0.0
19054,1227.43,0.4731,8600.0,36,0.1402,0.18635,0.0425,0,
19055,2801.89,0.75,11500.0,48,0.1908,0.18635,0.0425,1,0.0
19056,2228.98,0.7418,13200.0,18,0.2468,0.18635,0.0425,0,
19057,2761.79,0.3574,4600.0,24,0.12,0.18635,0.0425,1,0.0
19058,3812.35,0.7266,12800.0,36,0.1807,0.18635,0.0425,1,1.0
19059,1537.76,0.6906,4300.0,48,0.1936,0.18635,0.0425,1,0.0
19060,1371.95,0.4971,17300.0,12,0.182,0.18635,0.0425,1,0.0
19061,930.0,0.7802,2700.0,36,0.2198,0.18635,0.0425,1,0.0
19062,930.0,0.8298,2000.0,18,0.2589,0.18635,0.0425,0,
19063,1795.41,0.621,11200.0,24,0.2208,0.18635,0.0425,0,
19064,1864.87,0.6475,11700.0,18,0.2003,0.18635,0.0425,1,0.0
19065,1083.9,0.8608,7000.0,12,0.2343,0.18635,0.0425,1,0.0
19066,1221.13,0.7014,4400.0,18,0.2302,0.18635,0.0425,1,0.0
19067,4607.05,0.451,26600.0,36,0.1844,0.18635,0.0425,0,
19068,3217.09,0.0798,17700.0,36,0.12,0.18635,0.0425,1,0.0
19069,983.37,0.9074,2000.0,48,0.2732,0.18635,0.0425,0,
19070,1548.87,0.5046,2000.0,18,0.1635,0.18635,0.0425,1,0.0
19071,2479.23,0.3759,7700.0,12,0.1453,0.18635,0.0425,1,0.0
19072,1398.55,0.8751,6900.0,24,0.2666,0.18635,0.0425,1,0.0
19073,1264.13,0.4295,2000.0,48,0.1423,0.18635,0.0425,1,0.0
19074,1640.91,0.3478,5900.0,18,0.1639,0.18635,0.0425,0,
19075,3624.07,0.5829,18200.0,12,0.1643,0.18635,0.0425,1,0.0
19076,3811.09,0.2193,19600.0,36,0.12,0.18635,0.0425,0,
19077,1316.53,0.6715,14500.0,12,0.1769,0.18635,0.0425,1,0.0
19078,2555.36,0.8292,16000.0,24,0.2298,0.18635,0.0425,0,
19079,1972.41,0.8986,2100.0,24,0.2727,0.18635,0.0425,0,
19080,1131.71,0.8888,10600.0,12,0.2132,0.18635,0.0425,0,
19081,1678.8,0.8478,5600.0,60,0.2094,0.18635,0.0425,1,0.0
19082,981.94,0.9303,2100.0,36,0.2782,0.18635,0.0425,0,
19083,3772.51,0.4979,12500.0,18,0.1614,0.18635,0.0425,1,0.0
19084,4681.78,0.1598,10500.0,24,0.12,0.18635,0.0425,1,0.0
19085,1576.4,0.807,2000.0,36,0.2487,0.18635,0.0425,0,
19086,1381.11,0.4271,3800.0,48,0.1714,0.18635,0.0425,0,
19087,3552.31,0.202,18200.0,24,0.12,0.18635,0.0425,0,
19088,3885.23,0.1017,20500.0,36,0.12,0.18635,0.0425,1,0.0
19089,1067.01,0.9551,6300.0,24,0.2649,0.18635,0.0425,1,1.0
19090,1823.43,0.7019,9800.0,12,0.2095,0.18635,0.0425,1,1.0
19091,1915.79,0.4966,10100.0,18,0.1574,0.18635,0.0425,1,0.0
19092,1290.99,0.6251,3700.0,36,0.2045,0.18635,0.0425,1,0.0
19093,2451.85,0.5608,6300.0,24,0.1729,0.18635,0.0425,0,
19094,1342.7,0.7992,3400.0,18,0.2348,0.18635,0.0425,0,
19095,1467.02,0.7471,5000.0,48,0.2208,0.18635,0.0425,1,1.0
19096,1871.27,0.6156,12100.0,36,0.2038,0.18635,0.0425,0,
19097,930.0,0.3773,2000.0,48,0.12,0.18635,0.0425,1,0.0
19098,930.0,0.7941,4100.0,24,0.2347,0.18635,0.0425,0,
19099,3293.68,0.255,12000.0,36,0.1531,0.18635,0.0425,0,
19100,1312.97,0.8991,10100.0,36,0.2748,0.18635,0.0425,0,
19101,6466.42,0.2253,56700.0,24,0.12,0.18635,0.0425,1,0.0
19102,5907.5,0.1126,26500.0,24,0.12,0.18635,0.0425,1,0.0
19103,1494.76,0.3826,6700.0,36,0.1392,0.18635,0.0425,1,0.0
19104,7241.64,0.075,30100.0,12,0.12,0.18635,0.0425,1,0.0
19105,3329.13,0.2893,35500.0,12,0.1339,0.18635,0.0425,0,
19106,1384.0,0.8264,3300.0,36,0.233,0.18635,0.0425,0,
19107,930.0,0.9679,2000.0,48,0.2267,0.18635,0.0425,1,1.0
19108,2899.11,0.232,7700.0,12,0.1376,0.18635,0.0425,0,
19109,2014.09,0.5672,14700.0,24,0.1941,0.18635,0.0425,1,0.0
19110,2514.33,0.2885,13500.0,36,0.1471,0.18635,0.0425,1,0.0
19111,1743.54,0.5421,3800.0,24,0.1924,0.18635,0.0425,1,0.0
19112,1049.73,0.9144,4600.0,18,0.2779,0.18635,0.0425,0,
19113,1562.08,0.5823,11800.0,36,0.1987,0.18635,0.0425,0,
19114,2928.97,0.6246,19100.0,60,0.1752,0.18635,0.0425,1,0.0
19115,1626.3,0.5633,2200.0,60,0.1624,0.18635,0.0425,0,
19116,1620.86,0.6323,10200.0,48,0.1901,0.18635,0.0425,1,0.0
19117,930.0,0.5306,6800.0,60,0.161,0.18635,0.0425,1,1.0
19118,2082.11,0.6926,7100.0,48,0.1648,0.18635,0.0425,0,
19119,1068.47,0.9367,4200.0,24,0.239,0.18635,0.0425,1,0.0
19120,3294.15,0.3499,13700.0,48,0.1649,0.18635,0.0425,0,
19121,1317.51,0.5773,16400.0,48,0.1663,0.18635,0.0425,1,0.0
19122,1680.08,0.9608,9700.0,36,0.2693,0.18635,0.0425,0,
19123,6571.68,0.0329,29700.0,48,0.12,0.18635,0.0425,1,0.0
19124,1669.98,0.6511,8100.0,12,0.203,0.18635,0.0425,0,
19125,1550.39,0.8476,2000.0,36,0.2346,0.18635,0.0425,0,
19126,2738.88,0.4326,17700.0,48,0.1435,0.18635,0.0425,1,0.0
19127,930.0,0.9172,9000.0,24,0.2637,0.18635,0.0425,0,
19128,3960.63,0.4501,37000.0,18,0.1521,0.18635,0.0425,0,
19129,3434.82,0.6936,9500.0,18,0.1875,0.18635,0.0425,1,0.0
19130,2647.53,0.2146,15200.0,36,0.12,0.18635,0.0425,1,0.0
19131,930.0,0.9023,2000.0,36,0.2824,0.18635,0.0425,1,0.0
19132,1714.23,0.6794,11900.0,24,0.1936,0.18635,0.0425,1,0.0
19133,977.25,0.671,2200.0,60,0.2046,0.18635,0.0425,0,
19134,3691.91,0.2089,29100.0,36,0.129,0.18635,0.0425,0,
19135,3548.31,0.5911,20700.0,36,0.1909,0.18635,0.0425,1,0.0
19136,2454.61,0.2538,2900.0,48,0.12,0.18635,0.0425,1,0.0
19137,1015.79,0.4978,7600.0,24,0.1473,0.18635,0.0425,1,0.0
19138,4533.15,0.0983,4000.0,24,0.12,0.18635,0.0425,1,0.0
19139,1711.53,0.7735,4400.0,48,0.2225,0.18635,0.0425,0,
19140,5386.6,0.3525,8800.0,48,0.12,0.18635,0.0425,1,0.0
19141,2293.26,0.6549,30600.0,36,0.188,0.18635,0.0425,0,
19142,2621.76,0.3432,15000.0,24,0.146,0.18635,0.0425,1,0.0
19143,1533.52,0.3038,7100.0,48,0.129,0.18635,0.0425,1,0.0
19144,4318.84,0.2993,15300.0,36,0.12,0.18635,0.0425,1,0.0
19145,2773.74,0.4957,42600.0,24,0.168,0.18635,0.0425,1,0.0
19146,4405.77,0.0645,18500.0,24,0.12,0.18635,0.0425,1,0.0
19147,2184.23,0.5689,32600.0,48,0.2148,0.18635,0.0425,1,0.0
19148,1928.47,0.1672,8700.0,48,0.12,0.18635,0.0425,1,0.0
19149,2753.35,0.377,24500.0,18,0.1654,0.18635,0.0425,1,0.0
19150,4404.91,0.0563,42800.0,48,0.1209,0.18635,0.0425,1,0.0
19151,3478.51,0.1778,9900.0,24,0.1321,0.18635,0.0425,1,0.0
19152,2137.12,0.3063,12300.0,24,0.12,0.18635,0.0425,1,0.0
19153,930.0,0.863,7900.0,24,0.2405,0.18635,0.0425,0,
19154,3102.42,0.3115,3100.0,24,0.1917,0.18635,0.0425,1,0.0
19155,930.0,0.7763,6800.0,48,0.2104,0.18635,0.0425,0,
19156,2018.24,0.3129,13300.0,36,0.1334,0.18635,0.0425,0,
19157,1856.36,0.4168,11700.0,24,0.1744,0.18635,0.0425,1,0.0
19158,930.0,0.9686,2400.0,36,0.274,0.18635,0.0425,0,
19159,2433.6,0.3442,2100.0,24,0.1315,0.18635,0.0425,1,0.0
19160,6536.55,0.1375,22200.0,24,0.12,0.18635,0.0425,1,0.0
19161,1664.41,0.7248,5700.0,60,0.1896,0.18635,0.0425,0,
19162,3026.79,0.2126,19900.0,36,0.12,0.18635,0.0425,1,0.0
19163,7308.76,0.0118,21500.0,36,0.12,0.18635,0.0425,1,0.0
19164,3193.58,0.3242,22200.0,36,0.12,0.18635,0.0425,1,0.0
19165,1384.36,0.2391,2000.0,36,0.1463,0.18635,0.0425,0,
19166,2257.46,0.7047,16700.0,36,0.2268,0.18635,0.0425,1,0.0
19167,2584.19,0.1484,8400.0,24,0.1277,0.18635,0.0425,1,0.0
19168,4383.64,0.1118,23700.0,60,0.1341,0.18635,0.0425,1,0.0
19169,3880.71,0.1693,8100.0,24,0.12,0.18635,0.0425,1,0.0
19170,930.0,0.5696,5800.0,36,0.1586,0.18635,0.0425,1,0.0
19171,1231.26,0.8457,5900.0,36,0.2492,0.18635,0.0425,1,0.0
19172,1904.05,0.242,11300.0,24,0.127,0.18635,0.0425,1,0.0
19173,1127.3,0.8117,13500.0,18,0.2571,0.18635,0.0425,1,0.0
19174,930.0,0.9093,3000.0,36,0.2388,0.18635,0.0425,0,
19175,1323.72,0.9036,2700.0,12,0.2273,0.18635,0.0425,0,
19176,1975.48,0.1783,10400.0,48,0.12,0.18635,0.0425,1,0.0
19177,1479.25,0.3853,4400.0,48,0.178,0.18635,0.0425,0,
19178,1138.82,0.8468,4700.0,48,0.247,0.18635,0.0425,1,0.0
19179,2025.48,0.3679,8700.0,12,0.1417,0.18635,0.0425,1,0.0
19180,2394.22,0.3825,33300.0,60,0.1471,0.18635,0.0425,1,0.0
19181,1526.49,0.7231,5600.0,18,0.2176,0.18635,0.0425,1,0.0
19182,4235.33,0.0736,34200.0,24,0.12,0.18635,0.0425,1,0.0
19183,2043.81,0.648,2100.0,24,0.2065,0.18635,0.0425,0,
19184,1220.85,0.9636,4300.0,60,0.3023,0.18635,0.0425,1,0.0
19185,1061.03,0.7544,4700.0,36,0.2236,0.18635,0.0425,0,
19186,1758.95,0.5592,6600.0,24,0.1836,0.18635,0.0425,0,
19187,3670.1,0.3386,15800.0,36,0.1583,0.18635,0.0425,0,
19188,1253.66,0.872,3200.0,18,0.2477,0.18635,0.0425,1,1.0
19189,2754.5,0.7126,21400.0,24,0.2659,0.18635,0.0425,0,
19190,2085.99,0.5754,5900.0,18,0.1754,0.18635,0.0425,0,
19191,5978.0,0.1935,13400.0,18,0.12,0.18635,0.0425,1,0.0
19192,2457.67,0.2022,12700.0,60,0.12,0.18635,0.0425,0,
19193,1343.98,0.5895,8100.0,36,0.2164,0.18635,0.0425,0,
19194,2977.66,0.4176,13100.0,18,0.1938,0.18635,0.0425,1,0.0
19195,3033.75,0.2011,6300.0,24,0.1201,0.18635,0.0425,1,0.0
19196,1588.3,0.6524,13300.0,48,0.2327,0.18635,0.0425,1,0.0
19197,1038.07,0.8453,4900.0,24,0.2129,0.18635,0.0425,0,
19198,2664.59,0.3715,11300.0,48,0.1634,0.18635,0.0425,0,
19199,2050.39,0.1427,9300.0,12,0.12,0.18635,0.0425,1,0.0
19200,930.0,0.7348,9900.0,24,0.2597,0.18635,0.0425,0,
19201,2279.48,0.5127,5300.0,36,0.1886,0.18635,0.0425,0,
19202,1390.4,0.478,10900.0,24,0.1812,0.18635,0.0425,1,0.0
19203,930.0,0.6911,2000.0,48,0.205,0.18635,0.0425,1,1.0
19204,1628.34,0.5522,9900.0,48,0.2031,0.18635,0.0425,0,
19205,4031.78,0.2433,8200.0,12,0.12,0.18635,0.0425,1,0.0
19206,3867.85,0.2729,35300.0,24,0.1201,0.18635,0.0425,1,0.0
19207,3346.11,0.5023,20200.0,48,0.1686,0.18635,0.0425,0,
19208,2298.15,0.3904,2500.0,36,0.12,0.18635,0.0425,1,0.0
19209,2754.37,0.4897,17600.0,24,0.1834,0.18635,0.0425,1,1.0
19210,2090.73,0.5922,9900.0,36,0.1604,0.18635,0.0425,1,0.0
19211,1072.56,0.6759,2000.0,18,0.2308,0.18635,0.0425,0,
19212,1198.06,0.3627,14300.0,60,0.1253,0.18635,0.0425,1,0.0
19213,1413.58,0.5979,6600.0,48,0.1909,0.18635,0.0425,1,0.0
19214,4305.46,0.1827,22100.0,24,0.1255,0.18635,0.0425,1,0.0
19215,3596.11,0.2314,14800.0,24,0.1625,0.18635,0.0425,1,0.0
19216,1087.64,0.5477,5800.0,48,0.1719,0.18635,0.0425,1,0.0
19217,2038.92,0.4019,4900.0,36,0.14,0.18635,0.0425,1,0.0
19218,1583.38,0.583,3300.0,36,0.2113,0.18635,0.0425,1,0.0
19219,1816.31,0.493,8800.0,18,0.1762,0.18635,0.0425,0,
19220,1470.45,0.8924,2200.0,36,0.2636,0.18635,0.0425,0,
19221,4315.82,0.1193,15600.0,60,0.12,0.18635,0.0425,1,0.0
19222,1958.79,0.7213,4400.0,24,0.2162,0.18635,0.0425,0,
19223,2231.5,0.3551,2000.0,36,0.1398,0.18635,0.0425,0,
19224,2241.55,0.6279,6300.0,12,0.2323,0.18635,0.0425,0,
19225,1119.52,0.663,9800.0,48,0.1793,0.18635,0.0425,1,0.0
19226,2102.25,0.5195,11600.0,36,0.1481,0.18635,0.0425,0,
19227,3567.56,0.4857,33900.0,12,0.1515,0.18635,0.0425,1,0.0
19228,4479.17,0.1983,13600.0,60,0.1472,0.18635,0.0425,1,0.0
19229,1047.42,0.3108,7300.0,60,0.1764,0.18635,0.0425,1,0.0
19230,930.0,0.9809,7500.0,36,0.2877,0.18635,0.0425,1,0.0
19231,2048.83,0.4535,3100.0,36,0.1267,0.18635,0.0425,0,
19232,3661.49,0.4385,11100.0,24,0.1743,0.18635,0.0425,1,0.0
19233,2416.24,0.1482,15800.0,12,0.12,0.18635,0.0425,1,0.0
19234,2886.5,0.1726,10000.0,36,0.12,0.18635,0.0425,1,0.0
19235,931.03,0.8138,2100.0,48,0.2651,0.18635,0.0425,0,
19236,1441.43,0.4531,20500.0,36,0.1921,0.18635,0.0425,0,
19237,930.0,0.8051,2000.0,60,0.2216,0.18635,0.0425,1,1.0
19238,1829.06,0.5536,4700.0,60,0.2045,0.18635,0.0425,0,
19239,930.0,0.9057,3200.0,24,0.2429,0.18635,0.0425,1,1.0
19240,4144.53,0.2385,17700.0,36,0.1229,0.18635,0.0425,1,0.0
19241,4687.88,0.2107,19100.0,36,0.12,0.18635,0.0425,0,
19242,2139.99,0.4692,7700.0,60,0.1518,0.18635,0.0425,1,0.0
19243,930.0,0.9722,3100.0,24,0.2391,0.18635,0.0425,0,
19244,2437.93,0.1946,7700.0,12,0.12,0.18635,0.0425,0,
19245,5549.6,0.0164,31700.0,12,0.12,0.18635,0.0425,1,0.0
19246,2576.97,0.4808,10500.0,36,0.2234,0.18635,0.0425,1,0.0
19247,3818.67,0.0743,6600.0,48,0.12,0.18635,0.0425,0,
19248,1512.53,0.6815,6000.0,36,0.2165,0.18635,0.0425,0,
19249,1221.05,0.8436,6200.0,60,0.253,0.18635,0.0425,0,
19250,1903.17,0.6268,31600.0,48,0.1669,0.18635,0.0425,0,
19251,930.0,0.8288,3200.0,60,0.2494,0.18635,0.0425,1,0.0
19252,6946.78,0.1299,47600.0,12,0.12,0.18635,0.0425,1,0.0
19253,2138.81,0.3278,16500.0,12,0.1431,0.18635,0.0425,1,1.0
19254,3200.95,0.3889,11300.0,60,0.1499,0.18635,0.0425,0,
19255,1532.5,0.8418,12400.0,24,0.2355,0.18635,0.0425,1,0.0
19256,930.0,0.8433,6500.0,12,0.2262,0.18635,0.0425,1,0.0
19257,4364.24,0.2813,32100.0,24,0.1549,0.18635,0.0425,1,0.0
19258,1061.29,0.8467,2900.0,18,0.2717,0.18635,0.0425,0,
19259,2401.87,0.4244,33400.0,48,0.1703,0.18635,0.0425,1,0.0
19260,2530.73,0.7046,17300.0,60,0.2214,0.18635,0.0425,1,0.0
19261,2062.29,0.1834,4600.0,48,0.12,0.18635,0.0425,1,0.0
19262,1281.14,0.5418,4600.0,18,0.1908,0.18635,0.0425,1,0.0
19263,1821.83,0.7027,9800.0,36,0.2052,0.18635,0.0425,1,1.0
19264,1168.82,0.7677,6300.0,12,0.1907,0.18635,0.0425,1,0.0
19265,3100.34,0.1767,21100.0,24,0.12,0.18635,0.0425,1,0.0
19266,2717.58,0.3034,16700.0,18,0.1302,0.18635,0.0425,1,0.0
19267,1956.08,0.1417,5700.0,48,0.1203,0.18635,0.0425,1,0.0
19268,1444.34,0.7238,12600.0,24,0.2216,0.18635,0.0425,1,0.0
19269,6368.4,0.0259,58000.0,60,0.12,0.18635,0.0425,1,0.0
19270,961.56,0.9492,6200.0,12,0.2604,0.18635,0.0425,0,
